CampId,MsgId,Email,CustRef,EvtTyp,EvtTs,UserAgent,LinkUrl,BounceCd
CMP0009,MSG21003763,user17914@outlook.com,,open,12/6/2024 4:15,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0009,MSG21003764,user14270@gmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003764,user14270@gmail.com,,delivered,12/5/2024 16:31,,,
CMP0009,MSG21003765, user13287@yahoo.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003765,user13287@yahoo.com,,delivered,12/5/2024 15:43,,,
CMP0009,MSG21003765,user13287@yahoo.com,,open,12/6/2024 1:16,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0009,MSG21003766,user15752@proton.me,,send,12/5/2024 14:59,,,
CMP0009,MSG21003766,user15752@proton.me,,delivered,12/5/2024 16:07,,,
CMP0009,MSG21003766,user15752@proton.me,,open,12/6/2024 1:14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003767,user11164@yahoo.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003767,USER11164@YAHOO.COM,,delivered,12/5/2024 16:26,,,
CMP0009,MSG21003768,user15846@yahoo.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003768,user15846@yahoo.com,,delivered,12/5/2024 16:25,,,
CMP0009,MSG21003768,USER15846@YAHOO.COM,,open,12/5/2024 22:14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0009,MSG21003769,user16250@hotmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003769,user16250@hotmail.com,,delivered,12/5/2024 16:36,,,
CMP0009,MSG21003770,USER15536@OUTLOOK.COM,,send,12/5/2024 14:59,,,
CMP0009,MSG21003770,user15536@outlook.com,,delivered,12/5/2024 15:03,,,
CMP0009,MSG21003770,user15536@outlook.com ,,open,12/5/2024 22:24,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0009,MSG21003770,user15536@outlook.com,,open,12/6/2024 0:30,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0009,MSG21003771,USER10809@PROTON.ME,,send,12/5/2024 14:59,,,
CMP0009,MSG21003771,user10809@proton.me,,delivered,12/5/2024 16:55,,,
CMP0009,MSG21003771,user10809@proton.me,,open,12/5/2024 21:38,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003772,user16958@yahoo.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003772,user16958@yahoo.com,,delivered,12/5/2024 16:09,,,
CMP0009,MSG21003773,user10981@yahoo.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003773,user10981@yahoo.com,,delivered,12/5/2024 16:09,,,
CMP0009,MSG21003773,user10981@yahoo.com,,open,12/5/2024 23:22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003773,user10981@yahoo.com,,open,12/6/2024 6:05,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0009,MSG21003774,user15747@yahoo.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003774,USER15747@YAHOO.COM,,delivered,12/5/2024 16:10,,,
CMP0009,MSG21003775,USER14257@GMAIL.COM,,send,12/5/2024 14:59,,,
CMP0009,MSG21003775,user14257@gmail.com,,delivered,12/5/2024 16:41,,,
CMP0009,MSG21003776,user17170@yahoo.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003776,user17170@yahoo.com,,delivered,12/5/2024 15:08,,,
CMP0009,MSG21003777,user12766@yahoo.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003777,user12766@yahoo.com,,delivered,12/5/2024 15:41,,,
CMP0009,MSG21003777,user12766@yahoo.com,,open,12/5/2024 23:04,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0009,MSG21003778,user14510@outlook.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003778,user14510@outlook.com,,delivered,12/5/2024 16:15,,,
CMP0009,MSG21003779,user14828@hotmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003779,user14828@hotmail.com,,delivered,12/5/2024 16:18,,,
CMP0009,MSG21003780,user10156@gmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003780,user10156@gmail.com ,,delivered,12/5/2024 15:33,,,
CMP0009,MSG21003780,USER10156@GMAIL.COM,,open,12/5/2024 19:25,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003781,user14714@gmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003781,user14714@gmail.com,,delivered,12/5/2024 16:52,,,
CMP0009,MSG21003782,user10184@outlook.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003782,user10184@outlook.com,,delivered,12/5/2024 15:26,,,
CMP0009,MSG21003783,user16858@gmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003783,user16858@gmail.com,,delivered,12/5/2024 15:01,,,
CMP0009,MSG21003783,user16858@gmail.com,,open,12/5/2024 22:48,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003783,user16858@gmail.com,,open,12/6/2024 9:38,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003784,user17637@outlook.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003784,user17637@outlook.com,,delivered,12/5/2024 15:04,,,
CMP0009,MSG21003785, user15600@gmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003785,user15600@gmail.com,,delivered,12/5/2024 15:47,,,
CMP0009,MSG21003786,user18357@outlook.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003786,user18357@outlook.com,,delivered,12/5/2024 15:54,,,
CMP0009,MSG21003786,user18357@outlook.com,,open,12/5/2024 21:25,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003786,user18357@outlook.com,,open,12/6/2024 1:17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003786,user18357@outlook.com,,open,12/6/2024 3:42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0009,MSG21003787,user16898@yahoo.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003787,user16898@yahoo.com,,delivered,12/5/2024 16:50,,,
CMP0009,MSG21003788,user17852@hotmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003788,user17852@hotmail.com,,delivered,12/5/2024 16:39,,,
CMP0009,MSG21003788,user17852@hotmail.com,,open,12/6/2024 1:13,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003788,user17852@hotmail.com,,open,12/6/2024 3:23,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0009,MSG21003789,user10263@gmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003789,USER10263@GMAIL.COM,,delivered,12/5/2024 16:16,,,
CMP0009,MSG21003789,USER10263@GMAIL.COM,,open,12/5/2024 22:09,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0009,MSG21003789,user10263@gmail.com,,open,12/6/2024 0:23,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003790,user13238@proton.me,,send,12/5/2024 14:59,,,
CMP0009,MSG21003790,USER13238@PROTON.ME,,delivered,12/5/2024 16:38,,,
CMP0009,MSG21003790,user13238@proton.me,,open,12/5/2024 19:25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0009,MSG21003791,lead453063@example.org,,send,12/5/2024 14:59,,,
CMP0009,MSG21003791,lead453063@example.org,,delivered,12/5/2024 16:29,,,
CMP0009,MSG21003791,lead453063@example.org,,open,12/5/2024 19:21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003792,user10267@outlook.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003792,USER10267@OUTLOOK.COM,,delivered,12/5/2024 16:46,,,
CMP0009,MSG21003792,USER10267@OUTLOOK.COM,,open,12/5/2024 22:46,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0009,MSG21003792,user10267@outlook.com,,open,12/6/2024 2:02,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0009,MSG21003793,user10830@yahoo.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003793,user10830@yahoo.com,,delivered,12/5/2024 15:50,,,
CMP0009,MSG21003794,user16492@gmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003794,user16492@gmail.com,,delivered,12/5/2024 15:57,,,
CMP0009,MSG21003795,user12004@gmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003795,user12004@gmail.com,,delivered,12/5/2024 16:55,,,
CMP0009,MSG21003795,user12004@gmail.com,,open,12/6/2024 1:10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003795,user12004@gmail.com,,open,12/6/2024 12:38,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003796,user12151@outlook.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003796,user12151@outlook.com,,delivered,12/5/2024 15:52,,,
CMP0009,MSG21003797,user18426@yahoo.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003797,user18426@yahoo.com ,,delivered,12/5/2024 16:28,,,
CMP0009,MSG21003797,user18426@yahoo.com,,open,12/5/2024 21:24,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0009,MSG21003798,USER11513@PROTON.ME,,send,12/5/2024 14:59,,,
CMP0009,MSG21003798,user11513@proton.me,,delivered,12/5/2024 16:16,,,
CMP0009,MSG21003798,USER11513@PROTON.ME,,open,12/5/2024 18:31,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0009,MSG21003798,user11513@proton.me,,open,12/5/2024 20:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0009,MSG21003799,user11141@hotmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003799,user11141@hotmail.com,,delivered,12/5/2024 16:48,,,
CMP0009,MSG21003800,USER10505@YAHOO.COM,,send,12/5/2024 14:59,,,
CMP0009,MSG21003800,user10505@yahoo.com,,delivered,12/5/2024 16:29,,,
CMP0009,MSG21003800,user10505@yahoo.com,,open,12/5/2024 18:29,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,
CMP0009,MSG21003800,user10505@yahoo.com,,open,12/5/2024 19:46,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,
CMP0009,MSG21003801,user17889@gmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003801,user17889@gmail.com,,delivered,12/5/2024 16:26,,,
CMP0009,MSG21003801,user17889@gmail.com,,open,12/5/2024 16:45,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003801,user17889@gmail.com,,click,12/6/2024 0:04,,https://gamepulse.tix/mini-pack?cmp=CMP0009,
CMP0009,MSG21003802,lead481680@inbox.net,,send,12/5/2024 14:59,,,
CMP0009,MSG21003802,lead481680@inbox.net,,delivered,12/5/2024 15:11,,,
CMP0009,MSG21003802,lead481680@inbox.net,,click,12/5/2024 19:57,,https://gamepulse.tix/mini-pack?cmp=CMP0009,
CMP0009,MSG21003803,user12475@outlook.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003803,user12475@outlook.com,,delivered,12/5/2024 16:51,,,
CMP0009,MSG21003804,user16916@gmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003804,user16916@gmail.com,,delivered,12/5/2024 15:18,,,
CMP0009,MSG21003804,user16916@gmail.com,,open,12/5/2024 20:43,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0009,MSG21003805,user11663@proton.me,,send,12/5/2024 14:59,,,
CMP0009,MSG21003805,user11663@proton.me,,delivered,12/5/2024 15:02,,,
CMP0009,MSG21003806,user15438@proton.me,,send,12/5/2024 14:59,,,
CMP0009,MSG21003806,user15438@proton.me,,delivered,12/5/2024 15:29,,,
CMP0009,MSG21003806,user15438@proton.me,,open,12/5/2024 22:19,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0009,MSG21003807,user11929@proton.me,,send,12/5/2024 14:59,,,
CMP0009,MSG21003807,user11929@proton.me,,delivered,12/5/2024 15:09,,,
CMP0009,MSG21003807,user11929@proton.me,,open,12/5/2024 16:01,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0009,MSG21003808,user13483@proton.me,,send,12/5/2024 14:59,,,
CMP0009,MSG21003808,user13483@proton.me ,,delivered,12/5/2024 16:11,,,
CMP0009,MSG21003809,user11337@yahoo.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003809,user11337@yahoo.com,,delivered,12/5/2024 15:49,,,
CMP0009,MSG21003810,user15544@hotmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003810,USER15544@HOTMAIL.COM,,delivered,12/5/2024 16:47,,,
CMP0009,MSG21003810,user15544@hotmail.com,,open,12/6/2024 1:46,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,
CMP0009,MSG21003811,user17653@gmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003811,user17653@gmail.com,,delivered,12/5/2024 16:42,,,
CMP0009,MSG21003812,user10086@hotmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003812,user10086@hotmail.com,,delivered,12/5/2024 16:13,,,
CMP0009,MSG21003813,user18419@gmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003813,USER18419@GMAIL.COM,,delivered,12/5/2024 15:20,,,
CMP0009,MSG21003813,user18419@gmail.com,,open,12/5/2024 17:18,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0009,MSG21003813,user18419@gmail.com,,open,12/6/2024 2:25,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0009,MSG21003813,user18419@gmail.com,,open,12/5/2024 23:03,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0009,MSG21003813, user18419@gmail.com,,click,12/5/2024 16:35,,https://gamepulse.tix/single-game?cmp=CMP0009,
CMP0009,MSG21003813,user18419@gmail.com,,click,12/6/2024 12:20,,https://gamepulse.tix/single-game?cmp=CMP0009,
CMP0009,MSG21003814, user16866@yahoo.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003814,user16866@yahoo.com,,delivered,12/5/2024 15:28,,,
CMP0009,MSG21003814,user16866@yahoo.com,,open,12/5/2024 20:36,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0009,MSG21003814,user16866@yahoo.com,,open,12/6/2024 1:56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0009,MSG21003814,user16866@yahoo.com,,open,12/6/2024 1:13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0009,MSG21003815,user14712@yahoo.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003815,user14712@yahoo.com,,delivered,12/5/2024 15:18,,,
CMP0009,MSG21003815, user14712@yahoo.com,,open,12/5/2024 18:11,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003815,user14712@yahoo.com,,open,12/5/2024 20:23,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003815,user14712@yahoo.com,,open,12/5/2024 20:29,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003816,user12046@gmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003816,user12046@gmail.com,,delivered,12/5/2024 16:23,,,
CMP0009,MSG21003816,user12046@gmail.com,,open,12/6/2024 1:55,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0009,MSG21003817,user10374@proton.me,,send,12/5/2024 14:59,,,
CMP0009,MSG21003817,user10374@proton.me,,delivered,12/5/2024 16:56,,,
CMP0009,MSG21003818,user10208@proton.me,,send,12/5/2024 14:59,,,
CMP0009,MSG21003818,user10208@proton.me,,delivered,12/5/2024 15:26,,,
CMP0009,MSG21003818,user10208@proton.me,,open,12/5/2024 18:13,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0009,MSG21003818,user10208@proton.me,,open,12/6/2024 0:19,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0009,MSG21003818,user10208@proton.me,,open,12/6/2024 3:34,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0009,MSG21003818,user10208@proton.me,,open,12/5/2024 21:25,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0009,MSG21003818,user10208@proton.me,,open,12/6/2024 5:37,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003818,user10208@proton.me,,open,12/5/2024 19:34,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0009,MSG21003819,user15657@proton.me,,send,12/5/2024 14:59,,,
CMP0009,MSG21003819,user15657@proton.me,,delivered,12/5/2024 15:06,,,
CMP0009,MSG21003819,user15657@proton.me,,click,12/6/2024 3:03,,https://gamepulse.tix/merch?cmp=CMP0009,
CMP0009,MSG21003820,user13581@yahoo.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003820,USER13581@YAHOO.COM,,delivered,12/5/2024 16:28,,,
CMP0009,MSG21003820,user13581@yahoo.com ,,open,12/5/2024 19:29,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0009,MSG21003820,user13581@yahoo.com ,,open,12/6/2024 0:43,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0009,MSG21003821,user17418@proton.me,,send,12/5/2024 14:59,,,
CMP0009,MSG21003821,user17418@proton.me,,delivered,12/5/2024 16:27,,,
CMP0009,MSG21003821,user17418@proton.me,,open,12/5/2024 18:28,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003821,user17418@proton.me,,open,12/6/2024 0:43,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003822,USER10304@YAHOO.COM,,send,12/5/2024 14:59,,,
CMP0009,MSG21003822,user10304@yahoo.com,,delivered,12/5/2024 15:04,,,
CMP0009,MSG21003822,user10304@yahoo.com,,open,12/6/2024 0:10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Safari/537.36",,
CMP0009,MSG21003823,user11426@outlook.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003823,user11426@outlook.com,,delivered,12/5/2024 15:19,,,
CMP0009,MSG21003824,user14049@yahoo.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003824,user14049@yahoo.com,,delivered,12/5/2024 15:36,,,
CMP0009,MSG21003825,user10665@proton.me,,send,12/5/2024 14:59,,,
CMP0009,MSG21003825,user10665@proton.me,,delivered,12/5/2024 15:20,,,
CMP0009,MSG21003826,USER10929@OUTLOOK.COM,,send,12/5/2024 14:59,,,
CMP0009,MSG21003826,user10929@outlook.com,,delivered,12/5/2024 16:03,,,
CMP0009,MSG21003826,user10929@outlook.com,,open,12/5/2024 16:37,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,
CMP0009,MSG21003826,USER10929@OUTLOOK.COM,,open,12/6/2024 1:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,
CMP0009,MSG21003826,user10929@outlook.com ,,open,12/6/2024 2:06,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0009,MSG21003827,user13931@hotmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003827,user13931@hotmail.com,,delivered,12/5/2024 16:25,,,
CMP0009,MSG21003828,USER18077@PROTON.ME,,send,12/5/2024 14:59,,,
CMP0009,MSG21003828,user18077@proton.me,,delivered,12/5/2024 15:29,,,
CMP0009,MSG21003829, user15066@proton.me,,send,12/5/2024 14:59,,,
CMP0009,MSG21003829,user15066@proton.me,,delivered,12/5/2024 15:59,,,
CMP0009,MSG21003829,user15066@proton.me ,,open,12/5/2024 23:03,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,
CMP0009,MSG21003829,user15066@proton.me,,open,12/6/2024 7:58,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,
CMP0009,MSG21003830,user13736@proton.me,,send,12/5/2024 14:59,,,
CMP0009,MSG21003830,user13736@proton.me,,delivered,12/5/2024 16:00,,,
CMP0009,MSG21003831,user13630@hotmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003831,user13630@hotmail.com,,delivered,12/5/2024 15:31,,,
CMP0009,MSG21003832, user11039@outlook.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003832,user11039@outlook.com,,delivered,12/5/2024 16:45,,,
CMP0009,MSG21003833,user11981@gmail.com,,send,12/5/2024 14:59,,,
CMP0009,MSG21003833,user11981@gmail.com,,delivered,12/5/2024 16:10,,,
CMP0009,MSG21003834,lead411893@example.org,,send,12/5/2024 14:59,,,
CMP0009,MSG21003834,lead411893@example.org,,delivered,12/5/2024 16:45,,,
CMP0009,MSG21003834, lead411893@example.org,,open,12/5/2024 20:07,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15",,
CMP0009,MSG21003835,user11617@proton.me,,send,12/5/2024 14:59,,,
CMP0009,MSG21003835,user11617@proton.me,,delivered,12/5/2024 15:45,,,
CMP0009,MSG21003835,user11617@proton.me,,open,12/5/2024 15:54,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0009,MSG21003835,user11617@proton.me,,open,12/6/2024 2:33,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0009,MSG21003835,user11617@proton.me,,open,12/5/2024 22:49,"Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36",,
CMP0009,MSG21003836,lead746453@inbox.net,,send,12/5/2024 14:59,,,
CMP0009,MSG21003836,lead746453@inbox.net,,delivered,12/5/2024 16:02,,,
CMP0009,MSG21003836,lead746453@inbox.net,,open,12/5/2024 17:11,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
CMP0009,MSG21003836,lead746453@inbox.net,,open,12/6/2024 0:48,"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",,
